0.815000,0.185000,0.672347,0.327653,0.579998,0.420002,0.989316,0.010684,0.557359,0.442641,0.994898,0.005102,0.001755,0.998245,0.974095,0.025905,1.000000,0.000000,0.779435,0.220565,1.000000,0.000000
0.790000,0.210000,0.672347,0.327653,0.579998,0.420002,0.999178,0.000822,0.732819,0.267181,0.996279,0.003721,0.000009,0.999991,0.920308,0.079692,1.000000,0.000000,0.776674,0.223326,1.000000,0.000000
0.305000,0.695000,0.672347,0.327653,0.579998,0.420002,0.624012,0.375988,0.557359,0.442641,0.993557,0.006443,0.000000,1.000000,0.974868,0.025132,1.000000,0.000000,0.777829,0.222171,1.000000,0.000000
0.820000,0.180000,0.672347,0.327653,0.579998,0.420002,0.999728,0.000272,0.557359,0.442641,0.999089,0.000911,0.001304,0.998696,0.983173,0.016827,1.000000,0.000000,0.777139,0.222861,1.000000,0.000000
0.035000,0.965000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
0.700000,0.300000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000
0.870000,0.130000,0.672347,0.327653,0.579998,0.420002,1.000000,0.000000,0.675729,0.324271,0.999544,0.000456,0.000011,0.999989,0.962185,0.037815,1.000000,0.000000,0.774005,0.225995,1.000000,0.000000
0.890000,0.110000,0.672347,0.327653,0.579998,0.420002,1.000000,0.000000,0.914873,0.085127,0.999828,0.000172,0.000342,0.999658,0.999120,0.000880,1.000000,0.000000,0.774359,0.225641,1.000000,0.000000
0.785000,0.215000,0.672347,0.327653,0.579998,0.420002,0.624012,0.375988,0.557359,0.442641,0.993449,0.006551,0.000137,0.999863,0.963609,0.036391,1.000000,0.000000,0.778130,0.221870,1.000000,0.000000
0.710000,0.290000,0.672347,0.327653,0.579998,0.420002,1.000000,0.000000,0.557359,0.442641,0.999556,0.000444,0.000000,1.000000,0.677408,0.322592,1.000000,0.000000,0.774439,0.225561,1.000000,0.000000
0.730000,0.270000,0.672347,0.327653,0.579998,0.420002,0.999996,0.000004,0.694029,0.305971,0.996117,0.003883,0.001383,0.998617,0.960817,0.039183,1.000000,0.000000,0.775715,0.224285,1.000000,0.000000
0.810000,0.190000,0.672347,0.327653,0.579998,0.420002,0.999991,0.000009,0.728108,0.271892,0.998861,0.001139,0.000006,0.999994,0.958190,0.041810,1.000000,0.000000,0.775972,0.224028,1.000000,0.000000
0.030000,0.970000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
0.730000,0.270000,0.672347,0.327653,0.579998,0.420002,0.916926,0.083074,0.557359,0.442641,0.997564,0.002436,0.000006,0.999994,0.806642,0.193358,1.000000,0.000000,0.778288,0.221712,1.000000,0.000000
